,ts_code,volume_d,MACD_d,close_ama_p_change,pseudo_mean_price_p_change,ema5_p_change,backward_inference_MACD_hit,ema3_p_change,p_change,ema_slow,ema_quick,DEM,DIFF,MACD,close_ama_dist2last_max,close_ama_dist2last_min,close_ama_stationary_info,close_ama_VT,close_ama_PVT,date,close_ama,pseudo_mean_price_dist2last_max,pseudo_mean_price_dist2last_min,pseudo_mean_price_stationary_info,pseudo_mean_price_VT,pseudo_mean_price_PVT,open,pseudo_mean_price,ema5_dist2last_max,ema5_dist2last_min,ema5_stationary_info,ema5_VT,ema5_PVT,high,ema5,ema3_dist2last_max,ema3_dist2last_min,ema3_stationary_info,ema3_VT,ema3_PVT,low,ema3,dist2last_max,dist2last_min,stationary_info,VT,PVT,dist2last_big_drop,efficiency_coefficient,amplitude,review_pc,close,turnover_rate,nmc,pre_close,change,pct_chg,volume,amount,diff
208,601865.SH,209147.52,0.120286726474,-0.351095517804,7.13513513514,3.7638556879,0,5.3816103502,10.0323624595,9.29987055662,9.26502172952,-0.186218148991,-0.0348488271039,0.302738643774,79,80,-1,-15503336.09,18312161.6388,20190821,10.3769250157,6,4,0,770401.17,14944598.0304,9.33,9.91,4,3,0,4653049.15,24282609.1456,10.2,9.51007660276,5,3,0,2455941.19,19365347.893,9.33,9.7044164911,5,3,0,1637830.79,9556930.45724,12,0.573344142189,8.52941176471,3.52941176471,10.2,22.3289613333,303000.0,9.27,0.93,10.03,334934.42,336971.572,-0.0348488271039
207,601865.SH,284324.48,0.10886747844,0.359399990148,7.50084090145,3.68003834634,0,4.40821717456,3.52941176471,9.39321347835,9.46424915574,-0.134767383714,0.0710356773926,0.411606122214,80,1,0,-14884077.19,18534723.2813,20190822,10.4142196832,7,5,0,1389660.07,19589560.5161,10.8,10.6533333333,5,4,0,5272308.05,26561505.6439,11.01,9.8600510685,6,4,0,3075200.09,22095175.6114,10.39,10.1322082455,6,4,0,2257089.69,11742550.1043,13,0.636645092904,5.87121212121,10.0378787879,10.56,41.2839266667,303000.0,10.2,0.36,3.53,619258.9,666969.135,0.0710356773926
206,601865.SH,-305340.63,0.184409697618,3.33548992076,7.07133917397,5.94976273202,0,7.3418928944,10.0378787879,9.5581606281,9.79590313178,-0.0602654062354,0.23774250368,0.596015819831,81,2,0,-14570158.92,19581794.5069,20190823,10.761584931,8,6,0,1703578.34,21809383.0762,11.27,11.4066666667,6,5,0,5586226.32,28429244.8676,11.62,10.4467007123,7,5,0,3389118.36,24399929.9274,10.98,10.8761041228,7,5,1,2571007.96,14893623.6479,14,0.780738586537,5.50774526678,0.0,11.62,20.9278846667,303000.0,10.56,1.06,10.04,313918.27,356461.318,0.23774250368
205,601865.SH,143292.47,0.0854391481221,1.95149248334,1.31502045587,3.74376344574,0,3.41986371603,0.0,9.71088947047,10.0765334192,0.0249164647588,0.365643948735,0.681454967953,82,3,0,-14112948.18,20474037.8293,20190826,10.971596452,9,7,1,2160789.08,22410624.5519,11.68,11.5566666667,7,6,0,6043437.06,30140933.723,11.93,10.8378004749,8,6,0,3846329.1,25963528.3477,11.12,11.2480520614,1,6,0,2113797.22,14893623.6479,15,0.709673595969,6.97074010327,-0.25817555938,11.62,30.480716,303000.0,11.62,0.0,0.0,457210.74,527777.296,0.365643948735
204,601865.SH,-86636.5,0.0135452302053,2.05961486653,-0.778771271993,2.31350609948,-1,1.52003180971,-0.25817555938,9.85008284302,10.3093744316,0.111791489529,0.459291588608,0.695000198159,83,4,1,-13742373.94,21237278.0431,20190827,11.1975690837,1,8,0,1790214.84,22122031.9797,11.37,11.4666666667,8,7,1,6414011.3,30998259.4876,11.62,11.0885336499,9,7,1,4216903.34,26526812.9803,11.19,11.4190260307,2,7,0,1743222.98,14797950.4362,16,0.895083485962,3.7100949094,-4.40034512511,11.59,24.7049493333,303000.0,11.62,-0.03,-0.26,370574.24,423598.532,0.459291588608
203,601865.SH,-12943.79,-0.0950755513787,-0.212793691053,-2.99418604651,-0.0256530761012,-1,-1.48447875407,-4.40034512511,9.94118781761,10.4279322114,0.186782070376,0.486744393766,0.59992464678,1,5,0,-14100004.39,21161176.5397,20190828,11.1737413631,2,9,0,1432584.39,21051219.8765,11.42,11.1233333333,1,8,0,6056380.85,30989085.1664,11.44,11.0856891,1,8,0,3859272.89,25995918.1755,10.85,11.2495130153,3,8,0,1385592.53,13224253.0289,17,0.634693593494,5.32490974729,-1.53429602888,11.08,23.84203,303000.0,11.59,-0.51,-4.4,357630.45,399815.753,0.486744393766
202,601865.SH,-157978.35,-0.116144273659,-0.418943390532,-1.07881330536,-0.528275985274,0,-1.50901205627,-1.53429602888,10.012951683,10.5020964866,0.247254617016,0.489144803576,0.48378037312,2,6,0,-14299656.49,21077533.612,20190829,11.1269297122,3,10,0,1232932.29,20835832.5346,11.16,11.0033333333,2,9,0,5856728.75,30883613.7566,11.26,11.0271260666,2,9,0,3659620.79,25694640.7496,10.84,11.0797565077,4,9,0,1185940.43,12917927.6047,18,0.585937851126,3.8496791934,-4.76626947754,10.91,13.31014,303000.0,11.08,-0.17,-1.53,199652.1,219466.969,0.489144803576
201,601865.SH,63831.83,-0.169036263873,-0.667959102233,-4.11996364738,-1.92593568135,0,-3.1126880234,-4.76626947754,10.0408811879,10.4848508732,0.286597630672,0.443969685296,0.314744109247,3,7,0,-14563140.42,20901537.1226,20190830,11.0526063724,4,11,-1,969448.36,19750288.3213,10.98,10.55,3,10,0,5593244.82,30376160.6543,11.02,10.8147507111,3,10,0,3396136.86,24874497.4763,10.24,10.7348782538,5,10,-1,922456.5,11662092.1913,19,0.41091184534,7.50721847931,3.07988450433,10.39,17.5655953333,303000.0,10.91,-0.52,-4.77,263483.93,279727.766,0.443969685296
200,601865.SH,-29654.07,-0.0868304686567,-0.328440827849,1.04265402844,-0.322863694497,0,-0.115875808036,3.07988450433,10.0904455444,10.5194892004,0.315086835746,0.429043656041,0.227913640591,4,8,0,-14796970.28,20824737.8498,20190902,11.0163051005,5,1,0,1203278.22,19994091.9668,10.5,10.66,4,11,-1,5359414.96,30300665.4819,10.95,10.7798338074,4,11,-1,3162307.0,24847402.2523,10.32,10.7224391269,6,1,0,1156286.36,12382261.1538,20,0.424296692514,5.88235294118,0.93370681606,10.71,15.5886573333,303000.0,10.39,0.32,3.08,233829.86,249592.05,0.429043656041
199,601865.SH,-62968.98,-0.0593529055274,-0.203858734031,1.12570356473,0.0932797083455,0,0.408306692373,0.93370681606,10.1437458744,10.5641831696,0.336156927629,0.420437295161,0.168560735063,5,9,0,-14967831.16,20789906.3671,20190903,10.9938474004,6,2,0,1374139.1,20186430.6685,10.75,10.78,5,1,0,5530275.84,30316603.3349,10.95,10.7898892049,5,1,0,3333167.88,24917165.8931,10.58,10.7662195635,7,2,0,1327147.24,12541795.1221,21,0.431764373985,3.42275670675,0.277520814061,10.81,11.3907253333,303000.0,10.71,0.1,0.93,170860.88,184647.852,0.420437295161
198,601865.SH,4286.59,-0.0483377808491,-0.065259465924,0.680272108844,0.154807876521,0,0.342647835231,0.277520814061,10.1953202541,10.6066165281,0.351184796906,0.411296274013,0.120222954214,6,10,0,-15142978.63,20778476.3368,20190904,10.9866728743,7,3,0,1549286.57,20305578.6073,10.69,10.8533333333,6,2,0,5705423.31,30343717.5428,11.1,10.8065928033,6,2,0,3508315.35,24977179.7945,10.62,10.8031097817,8,3,0,1502294.71,12590402.1905,22,0.239414215629,4.42804428044,0.553505535055,10.84,11.676498,303000.0,10.81,0.03,0.28,175147.47,191094.088,0.411296274013
197,601865.SH,13957.38,-0.0353447203548,-0.0212295854736,0.399262899263,0.288117936938,0,0.448436701228,0.553505535055,10.2475187538,10.6517524469,0.361794576138,0.404233693068,0.0848782338595,7,11,-1,-15332083.48,20774461.7192,20190905,10.9843404492,8,4,0,1738391.42,20381081.1579,10.84,10.8966666667,7,3,0,5894528.16,30398202.0421,11.07,10.8377285355,7,3,0,3697420.2,25061981.3496,10.72,10.8515548909,9,4,0,1691399.56,12695072.7717,23,0.151825463629,3.21100917431,0.917431192661,10.9,12.60699,303000.0,10.84,0.06,0.55,189104.85,207089.833,0.404233693068
196,601865.SH,-22190.92,-0.0204361346677,0.00172838114867,1.46833894157,0.499094325729,1,0.683980824076,0.917431192661,10.3032581054,10.7053289935,0.369849838537,0.402070888133,0.0644420991918,8,1,0,-15165169.55,20774750.2101,20190906,10.9845303004,9,5,0,1905305.35,20626167.3812,11.15,11.0566666667,8,4,0,6061442.09,30481507.8374,11.28,10.8918190237,8,4,0,3864334.13,25176147.277,10.89,10.9257774454,10,5,0,1858313.49,12848204.8176,24,-0.310806492038,3.54545454545,1.36363636364,11.0,11.1275953333,303000.0,10.9,0.1,0.92,166913.93,184358.375,0.402070888133
195,601865.SH,-14844.18,-0.00378553623548,0.0040010399113,0.120590895387,0.790137306285,0,1.02611716048,1.36363636364,10.3659797272,10.7737399176,0.377431908907,0.407760190385,0.0606565629564,9,2,0,-15013099.8,20775358.6472,20190909,10.9849697959,10,6,0,2057375.1,20644505.6086,11.02,11.07,9,5,0,6213511.84,30601663.8201,11.16,10.9778793491,9,5,0,4016403.88,25332188.6571,10.9,11.0378887227,11,6,0,2010383.24,13055572.6585,25,-0.211968449961,2.33183856502,1.07623318386,11.15,10.1379833333,303000.0,11.0,0.15,1.36,152069.75,168263.132,0.407760190385
194,601865.SH,69011.94,0.00288187194528,4.72621362779e-05,0.843119542307,0.886997818031,1,1.05142968513,1.07623318386,10.4329441918,10.8500876226,0.385374213269,0.41714343072,0.0635384349016,10,3,0,-14792018.11,20775369.096,20190910,10.9849749876,11,7,0,2278456.79,20830903.9018,11.22,11.1633333333,10,6,1,6434593.53,30797762.7967,11.4,11.0752528994,10,6,1,4237485.57,25564640.5088,10.82,11.1539443614,12,7,1,2231464.93,13293508.1096,26,-0.132202022058,5.14640638864,-1.86335403727,11.27,14.7387793333,303000.0,11.15,0.12,1.08,221081.69,246540.001,0.41714343072
193,601865.SH,-68579.72,-0.0353546733309,0.00388799104974,0.0895789787996,-0.0459068506245,-1,-0.421126187807,-1.86335403727,10.4793927702,10.8823818345,0.388897183466,0.402989064251,0.0281837615707,11,4,0,-14639516.14,20775962.0223,20190911,10.9854020825,12,8,0,2430958.76,20844564.8726,11.25,11.1733333333,1,7,-1,6282091.56,30790761.9115,11.4,11.0701685996,1,7,-1,4084983.6,25500417.9355,11.06,11.1069721807,1,8,-1,2078962.96,13009342.9481,27,0.00232184053621,3.07414104882,5.51537070524,11.06,10.166798,303000.0,11.27,-0.21,-1.86,152501.97,171231.009,0.402989064251
192,601865.SH,138112.47,0.0471294834191,0.490320956176,2.44630071599,1.80614954805,1,2.53456932349,5.51537070524,10.5675858984,11.0035538599,0.398311339089,0.435967961584,0.0753132449899,12,5,0,-14348901.7,20918456.3724,20190912,11.039265811,13,9,0,2721573.2,21555495.1852,11.03,11.4466666667,2,1,0,6572706.0,31315655.051,11.73,11.2701123997,2,1,0,4375598.04,26237000.3801,10.94,11.3884860903,2,1,0,2369577.4,14612189.317,28,0.348341083931,6.76949443016,0.0856898029135,11.67,19.374296,303000.0,11.06,0.61,5.52,290614.44,332478.245,0.435967961584
191,601865.SH,-7805.17,0.019605498787,1.60403867719,3.46534653465,1.21231444054,0,1.27986243012,0.0856898029135,10.6499869429,11.1076224969,0.410176182061,0.45763555395,0.0949187437768,13,6,1,-14066092.43,21372093.3798,20190916,11.2163399043,14,10,1,3004382.47,22535527.309,11.77,11.8433333333,3,2,1,6855515.27,31658508.8129,12.24,11.4067415998,3,2,1,4658407.31,26598957.3397,11.61,11.5342430452,3,2,1,2652386.67,14636423.1876,29,0.762119949498,5.39383561644,-4.28082191781,11.68,18.8539513333,303000.0,11.67,0.01,0.09,282809.27,335080.202,0.45763555395
190,601865.SH,-108498.46,-0.0639841103064,-0.0178838325399,-4.8128342246,-0.662595296072,-1,-1.53561462067,-4.28082191781,10.6892471694,11.1187574974,0.414043011245,0.42951032798,0.0309346334704,1,7,0,-14240403.24,21368976.0344,20190917,11.2143339928,1,11,0,2830071.66,21696598.2769,11.52,11.2733333333,1,3,0,6681204.46,31543011.2902,11.62,11.3311610666,1,3,0,4484096.5,26331283.1113,11.02,11.3571215226,1,3,0,2478075.86,13890229.6516,30,0.271467662423,5.36672629696,-0.447227191413,11.18,11.6207206667,303000.0,11.68,-0.5,-4.28,174310.81,196833.663,0.42951032798
189,601865.SH,-69109.79,-0.0556569139465,-0.0270806736426,-2.010644589,-0.591763619425,0,-0.999907952615,-0.447227191413,10.7218955272,11.1204871131,0.410952726186,0.398591585948,-0.0247222804761,2,8,0,-14345604.26,21366127.1199,20190918,11.2112970756,2,12,-1,2724870.64,21485076.4153,11.2,11.0466666667,2,4,0,6576003.44,31480757.1538,11.22,11.2641073777,2,4,0,4378895.48,26226091.7748,10.79,11.2435607613,2,4,0,2372874.84,13843180.8949,31,0.195227721356,3.86343216532,-0.269541778976,11.13,7.01340133333,303000.0,11.18,-0.05,-0.45,105201.02,116245.934,0.398591585948
188,601865.SH,-21919.85,-0.0449109075643,-0.028696681973,0.60350030175,-0.485635100939,0,-0.638413240878,-0.269541778976,10.7499032659,11.1173352496,0.402248577681,0.36743198366,-0.0696331880404,3,9,0,-14428885.43,21363737.2267,20190919,11.2080798054,3,1,0,2808151.81,21535336.6265,11.25,11.1133333333,3,5,0,6492722.27,31440312.8944,11.25,11.2094049185,3,5,0,4295614.31,26172923.9732,10.99,11.1717803806,3,5,0,2289593.67,13820733.1402,32,0.161909994755,2.34234234234,-0.27027027027,11.1,5.552078,303000.0,11.13,-0.03,-0.27,83281.17,92780.474,0.36743198366
187,601865.SH,39508.02,-0.0356625068415,-0.02462123043,0.899820035993,-0.414547484846,1,-0.45552444274,-0.27027027027,10.7736141351,11.1100529035,0.38908661582,0.33643876838,-0.105295694882,4,10,0,-14551674.62,21360714.0058,20190920,11.2053202382,4,2,1,2930941.0,21645824.7999,11.16,11.2133333333,4,6,0,6369933.08,31389410.9445,11.5,11.1629366123,4,6,0,4172825.12,26116990.4958,11.07,11.1208901903,4,6,0,2166804.48,13787546.8727,33,0.113560854689,3.88437217706,-4.33604336043,11.07,8.185946,303000.0,11.1,-0.03,-0.27,122789.19,138679.132,0.33643876838
186,601865.SH,-2598.9,-0.0851922081497,-0.00494422066465,-4.78596908442,-1.71083002084,0,-2.38690510039,-4.33604336043,10.7600130881,11.0300447645,0.365275627942,0.270031676426,-0.190487903032,5,11,0,-14671864.91,21360119.7584,20190923,11.2047662225,1,3,-1,2810750.71,21070597.7877,10.95,10.6766666667,5,7,0,6249742.79,31183785.7882,10.95,10.9719577415,5,7,0,4052634.83,25830107.6796,10.49,10.8554450952,5,7,-1,2046614.19,13266396.5637,34,-0.175635399508,4.34372049103,1.79414542021,10.59,8.012686,303000.0,11.07,-0.48,-4.34,120190.29,127998.792,0.270031676426
185,601865.SH,-11712.94,-0.0258207190769,-0.000848856617244,0.561973150172,-0.583176816337,0,-0.347498856565,1.79414542021,10.7614936001,10.9915763392,0.338237050178,0.230082739124,-0.216308622108,6,12,0,-14780342.26,21360027.6767,20190924,11.2046711101,2,1,1,2919228.06,21131559.1458,10.56,10.7366666667,6,8,0,6141265.44,31120524.3126,10.88,10.9079718277,6,8,0,3944157.48,25792411.9245,10.55,10.8177225476,6,1,1,2155091.54,13461020.7044,35,-0.150251510594,3.0612244898,-3.61781076067,10.78,7.23182333333,303000.0,10.59,0.19,1.79,108477.35,117201.981,0.230082739124
184,601865.SH,-25868.13,-0.0607897341061,-0.120309963439,-2.08009934803,-1.5828540688,0,-1.97695284613,-3.61781076067,10.7339755556,10.8990261332,0.303599755651,0.165050577544,-0.277098356215,7,13,0,-14862951.48,21350088.9645,20190925,11.1911907743,1,2,0,2836618.84,20959723.7611,10.78,10.5133333333,7,9,0,6058656.22,30989765.9726,10.78,10.7353145518,7,9,0,3861548.26,25629097.3919,10.37,10.6038612738,1,2,-1,2072482.32,13162156.1794,36,-0.342071585183,3.94610202117,0.0962463907603,10.39,5.50728133333,303000.0,10.78,-0.39,-3.62,82609.22,86991.638,0.165050577544
183,601865.SH,-11288.36,-0.0278352426928,-0.0570942724785,-0.919467343056,-1.04115735711,0,-0.961259622918,0.0962463907603,10.7092366256,10.8222528819,0.265483055788,0.113016256334,-0.304933598907,8,14,0,-14934272.34,21346016.9519,20190926,11.1848012454,2,3,-1,2765297.98,20894146.5595,10.37,10.4166666667,8,10,0,5987335.36,30915509.7345,10.6,10.6235430345,8,10,-1,3790227.4,25560539.5289,10.25,10.5019306369,2,1,0,2143803.18,13169020.5547,37,-0.276648317218,3.36538461538,1.92307692308,10.4,4.754724,303000.0,10.39,0.01,0.1,71320.86,74457.875,0.113016256334
182,601865.SH,12128.29,0.0192248811124,-0.323136133514,0.832,-0.0738706300843,1,0.466911116135,1.92307692308,10.7011450237,10.7880601308,0.229769466063,0.0869151071658,-0.285708717795,9,15,0,-15017721.49,21319051.5162,20190927,11.1486591111,3,1,1,2848747.13,20963576.2523,10.42,10.5033333333,9,11,0,5903886.21,30909345.2932,10.63,10.6156953564,9,1,1,3873676.55,25599502.8647,10.28,10.5509653184,3,2,1,2227252.33,13329499.6893,38,-0.544514073435,3.30188679245,-4.71698113208,10.6,5.56327666667,303000.0,10.4,0.2,1.92,83449.15,88110.646,0.0869151071658
181,601865.SH,-5171.14,-0.0409800864121,-0.908242147867,-2.41193271977,-1.61928584372,-1,-2.13708084918,-4.71698113208,10.6566157627,10.6822047261,0.188933365537,0.0255889634338,-0.326688804207,10,16,0,-15095999.5,21247956.1283,20190930,11.0474022901,1,2,-1,2770469.12,20774774.9587,10.57,10.25,10,12,0,5825608.2,30782590.8197,10.58,10.4437969042,1,2,0,3795398.54,25432216.4286,10.07,10.3254826592,1,3,-1,2148974.32,12960263.7931,39,-0.649371112392,5.0495049505,2.17821782178,10.1,5.218534,303000.0,10.6,-0.5,-4.72,78278.01,80933.42,0.0255889634338
180,601865.SH,-5967.34,0.0160748759183,-0.16255318116,0.357723577236,-0.395120999802,1,-0.0265491667787,2.17821782178,10.6316812617,10.6264809221,0.150106624501,-0.00520033964315,-0.310613928289,11,17,0,-15168310.17,21236201.7988,20191008,11.0294443863,2,1,0,2842779.79,20800642.1903,10.13,10.2866666667,11,13,-1,5753297.53,30754019.3555,10.45,10.4025312695,2,3,-1,3723087.87,25430296.6406,10.09,10.3227413296,2,1,0,2221284.99,13117772.1832,40,-0.39014550598,3.48837209302,1.25968992248,10.32,4.82071133333,303000.0,10.1,0.22,2.18,72310.67,74779.807,-0.00520033964315
179,601865.SH,-16785.37,0.0402139218966,-0.0509822385169,1.00453661698,0.152106345657,0,0.616399589628,1.25968992248,10.6182233905,10.599330011,0.116306623702,-0.0188933794939,-0.270400006392,12,18,0,-15223835.47,21233370.9947,20191009,11.0238213286,3,2,0,2898305.09,20856419.3873,10.31,10.39,12,1,0,5808822.83,30762465.106,10.52,10.4183541797,3,1,0,3778613.17,25464522.4127,10.2,10.3863706648,3,2,0,2276810.29,13187716.8441,41,-0.291235651369,3.06220095694,0.191387559809,10.45,3.70168666667,303000.0,10.32,0.13,1.26,55525.3,57961.689,-0.0188933794939
178,601865.SH,6992.48,0.0398121382997,-0.036959497467,1.02662816811,0.165239856024,0,0.402591713183,0.191387559809,10.6072438801,10.5794330862,0.0874831401907,-0.0278107938556,-0.230587868093,13,19,0,-15286353.25,21231060.369,20191010,11.0197469797,4,3,1,2960822.87,20920601.9012,10.41,10.4966666667,13,2,1,5871340.61,30772795.5349,10.63,10.4355694531,4,2,1,3841130.95,25489691.5529,10.39,10.4281853324,4,3,1,2339328.07,13199681.9694,42,-0.269739828776,2.29226361032,-2.67430754537,10.47,4.167852,303000.0,10.45,0.02,0.19,62517.78,65697.022,-0.0278107938556
177,601865.SH,27202.1,-0.000291751847259,-0.130055661882,-1.90536678311,-0.784398826885,-1,-1.14202675159,-2.67430754537,10.576336926,10.5195203037,0.0586231876982,-0.0568166222717,-0.23087961994,14,20,0,-15376073.13,21219391.7906,20191011,11.0054151748,1,4,0,2871102.99,20749652.6221,10.47,10.2966666667,1,3,0,5781620.73,30702419.3663,10.53,10.3537129687,1,3,0,3751411.07,25387229.0497,10.17,10.3090926662,1,4,-1,2249608.19,12959743.4174,43,-0.34677949217,3.53287536801,0.981354268891,10.19,5.98132533333,303000.0,10.47,-0.28,-2.67,89719.88,92246.153,-0.0568166222717
176,601865.SH,10479.79,0.0236148467214,-0.000146781324563,-0.129491744901,-0.20512116098,1,-0.0926010989507,0.981354268891,10.5551267833,10.4842094878,0.0327150910459,-0.0709172955633,-0.207264773218,15,21,0,-15476272.8,21219377.0832,20191014,11.0053990209,2,5,-1,2770903.32,20736677.592,10.32,10.2833333333,2,4,-1,5681421.06,30681866.2937,10.39,10.3324753125,2,4,-1,3651211.4,25377950.4502,10.17,10.2995463331,2,1,0,2349807.86,13058074.7913,44,-0.133018688156,2.13799805637,2.04081632653,10.29,6.679978,303000.0,10.19,0.1,0.98,100199.67,103214.309,-0.0709172955633
175,601865.SH,32693.12,0.0518733946531,-6.1645955896e-05,1.32901134522,0.5404470934,0,0.973118914253,2.04081632653,10.5510433179,10.4866387973,0.0132911687253,-0.0644045205574,-0.155391378565,16,22,0,-15609165.59,21219368.8909,20191015,11.0053922365,3,1,1,2903796.11,20913293.6176,10.24,10.42,3,1,1,5814313.85,30753687.8157,10.62,10.388316875,3,1,1,3784104.19,25507270.9377,10.14,10.3997731666,3,2,1,2482700.65,13329284.5668,45,-0.118817248725,4.57142857143,-4.66666666667,10.5,8.85951933333,303000.0,10.29,0.21,2.04,132892.79,138682.563,-0.0644045205574
174,601865.SH,20446.36,-0.0221245449873,-0.00468447598268,-2.68714011516,-1.21391777432,-1,-1.87395032713,-4.66666666667,10.5109660351,10.4133097516,-0.00889832171882,-0.0976562834951,-0.177515923553,17,23,0,-15762504.74,21218650.5773,20191016,11.0048766916,1,2,0,2750456.96,20501249.8364,10.49,10.14,1,2,0,5660974.7,30567546.6961,10.49,10.26221125,1,2,0,3630765.04,25219920.9874,9.92,10.2048865833,1,3,0,2329361.5,12613701.8668,46,-0.163404306585,5.69430569431,-3.8961038961,10.01,10.22261,303000.0,10.5,-0.49,-4.67,153339.15,156417.374,-0.0976562834951
173,601865.SH,-14370.27,-0.0541770873073,-0.136659718989,-4.40499671269,-2.08600672361,1,-2.86571819541,-3.8961038961,10.444968551,10.2912620975,-0.0378599480763,-0.153706453506,-0.23169301086,18,24,0,-15901473.62,21199659.1292,20191017,10.989837458,2,3,0,2611488.08,19889092.3768,9.98,9.69333333333,2,3,0,5522005.82,30277656.678,10.07,10.0481408333,2,3,0,3491796.16,24821675.3394,9.39,9.91244329164,2,4,-1,2190392.62,12072264.672,47,-0.300853525968,7.06860706861,0.0,9.62,9.264592,303000.0,10.01,-0.39,-3.9,138968.88,134915.388,-0.153706453506
172,601865.SH,-39182.19,-0.0211210944162,-0.359331880545,-1.37551581843,-1.42029867492,0,-1.47513223044,0.0,10.3838597695,10.1879910056,-0.0694617112358,-0.195868763874,-0.252814105276,19,25,0,-16001260.31,21163802.5903,20191018,10.9503474684,3,4,0,2511701.39,19751834.2063,9.62,9.56,3,4,0,5422219.13,30135929.7744,9.67,9.90542722222,3,4,0,3392009.47,24674476.7768,9.39,9.76622164582,3,1,0,2090605.93,12072264.672,48,-0.41151856828,2.9106029106,-0.935550935551,9.62,6.652446,303000.0,9.62,0.0,0.0,99786.69,95251.229,-0.195868763874
171,601865.SH,-23799.74,-0.0102060008051,-0.129021697152,-0.801952580195,-1.26337213529,0,-1.20938093761,-0.935550935551,10.3206108976,10.0867616201,-0.102339224496,-0.233849277537,-0.263020106081,20,26,0,-16077247.26,21153998.625,20191021,10.9362191442,4,5,-1,2435714.44,19690896.2757,9.6,9.48333333333,4,5,0,5346232.18,30039929.9792,9.6,9.78028481481,4,5,0,3316022.52,24582579.608,9.32,9.64811082291,4,2,-1,2014618.98,12001175.0098,49,-0.293302980083,2.93809024134,0.629590766002,9.53,5.06579666667,303000.0,9.62,-0.09,-0.94,75986.95,71774.036,-0.233849277537
170,601865.SH,-22692.21,0.0169151590073,-0.349242785348,0.843585237258,-0.648531947746,1,-0.301151302965,0.629590766002,10.2664915719,10.0103367555,-0.13310234288,-0.256154816417,-0.246104947074,21,27,0,-16130542.0,21135385.8216,20191022,10.8980251879,5,1,1,2489009.18,19735854.9316,9.53,9.56333333333,5,6,0,5292937.44,30005366.6376,9.61,9.71685654321,5,6,0,3262727.78,24566529.8276,9.49,9.61905541145,5,1,1,2067913.72,12034728.886,50,-0.40923871041,1.25130344108,-0.417101147028,9.59,3.55298266667,303000.0,9.53,0.06,0.63,53294.74,51099.502,-0.256154816417
